Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
Stormworks: Build and Rescue,Very Positive,-748,['Simulation'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Workshop']",['Simulation'],Geometa,Geometa,"17 Sep, 2020",https://store.steampowered.com/app/573090/Stormworks_Build_and_Rescue/?snr=1_7_7_7000_150_4,$12.49 
Dyson Sphere Program,Overwhelmingly Positive,"-1,059","['Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements']","['Indie, Simulation, Strategy, Early Access']",Youthcat Studio,Gamera Games,"21 Jan, 2021",https://store.steampowered.com/app/1366540/Dyson_Sphere_Program/?snr=1_7_7_7000_150_4,$19.99 
Borderlands 2,Very Positive,-624,"['Action, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Action, RPG']",Gearbox Software,2K,"21 Sep, 2012",https://store.steampowered.com/app/49520/Borderlands_2/?snr=1_7_7_7000_150_4,$19.99 
My Time at Sandrock,Very Positive,-471,"['Adventure, Casual, Indie, RPG, Simulation']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud']","['Adventure, Casual, Indie, RPG, Simulation']",Pathea Games,Pathea Games,"2 Nov, 2023",https://store.steampowered.com/app/1084600/My_Time_at_Sandrock/?snr=1_7_7_7000_150_4,$27.99 
Ancestors: The Humankind Odyssey,Very Positive,-97,"['Action, Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie, RPG']",Panache Digital Games,Private Division,"27 Aug, 2020",https://store.steampowered.com/app/536270/Ancestors_The_Humankind_Odyssey/?snr=1_7_7_7000_150_4,$9.99 
Crossout,Mostly Positive,-482,"['Action, Massively Multiplayer, Racing, Free to Play']","['MMO', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Tablet', 'Remote Play on TV']","['Action, Massively Multiplayer, Racing, Free to Play']",Targem Games,Gaijin Distribution KFT,"27 Jul, 2017",https://store.steampowered.com/app/386180/Crossout/?snr=1_7_7_7000_150_4,Free
Stumble Guys,Mostly Positive,"-2,958","['Action, Casual, Indie, Massively Multiplayer, Free to Play']","['Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Action, Casual, Indie, Massively Multiplayer, Free to Play']",Scopely,Scopely,"7 Oct, 2021",https://store.steampowered.com/app/1677740/Stumble_Guys/?snr=1_7_7_7000_150_4,Free
Shadows of Doubt,Very Positive,-368,"['Action, Adventure, Indie, RPG, Early Access']","['Single-player', 'Steam Cloud']","['Action, Adventure, Indie, RPG, Early Access']",ColePowered Games,Fireshine Games,"24 Apr, 2023",https://store.steampowered.com/app/986130/Shadows_of_Doubt/?snr=1_7_7_7000_150_4,$15.99 
GTFO,Very Positive,-367,['Action'],"['Online Co-op', 'Steam Achievements', 'Steam Trading Cards']",['Action'],10 Chambers,10 Chambers,"10 Dec, 2021",https://store.steampowered.com/app/493520/GTFO/?snr=1_7_7_7000_150_4,$14.99 
Company of Heroes 3,Mixed,-300,"['Action, Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Stats']","['Action, Strategy']",Relic Entertainment,SEGA,"23 Feb, 2023",https://store.steampowered.com/app/1677280/Company_of_Heroes_3/?snr=1_7_7_7000_150_4,$49.99 
Far Cry® 6,Mostly Positive,-816,"['Action, Adventure']","['Single-player', 'Online Co-op', 'In-App Purchases']","['Action, Adventure']",Ubisoft Toronto,Ubisoft,"11 May, 2023",https://store.steampowered.com/app/2369390/Far_Cry_6/?snr=1_7_7_7000_150_4,$47.99 
GROUND BRANCH,Very Positive,-348,"['Action, Indie, Simulation, Early Access']","['Single-player', 'Online PvP', 'Online Co-op']","['Action, Indie, Simulation, Early Access']",BlackFoot Studios,MicroProse Software,"14 Aug, 2018",https://store.steampowered.com/app/16900/GROUND_BRANCH/?snr=1_7_7_7000_150_4,$14.99 
Doors: Paradox,Very Positive,-21,"['Adventure, Casual, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Casual, Indie']",Big Loop Studios,Snapbreak,"4 Nov, 2022",https://store.steampowered.com/app/1622770/Doors_Paradox/?snr=1_7_7_7000_150_4,$7.99 
Undertale,Overwhelmingly Positive,"-2,745","['Indie, RPG']","['Single-player', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet']","['Indie, RPG']",tobyfox,tobyfox,"15 Sep, 2015",https://store.steampowered.com/app/391540/Undertale/?snr=1_7_7_7000_150_4,$9.99 
Call of Duty®: Black Ops,Very Positive,-195,['Action'],"['Single-player', 'Steam Achievements', 'Valve Anti-Cheat enabled']",['Action'],Treyarch,Activision,"9 Nov, 2010",https://store.steampowered.com/app/42700/Call_of_Duty_Black_Ops/?snr=1_7_7_7000_150_4,$39.99 
Summer Memories,Very Positive,-986,"['Adventure, RPG']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, RPG']",Dojin Otome,Kagura Games,"15 Jun, 2020",https://store.steampowered.com/app/1227890/Summer_Memories/?snr=1_7_7_7000_150_4,$2.00 
Graveyard Keeper,Very Positive,-450,"['Adventure, Indie, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Adventure, Indie, RPG, Simulation']",Lazy Bear Games,tinyBuild,"15 Aug, 2018",https://store.steampowered.com/app/599140/Graveyard_Keeper/?snr=1_7_7_7000_150_4,$10.49 
Inside the Backrooms,Mostly Positive,-443,"['Adventure, Indie, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Tracked Controller Support', 'VR Supported', 'Steam Workshop']","['Adventure, Indie, Early Access']",MrFatcat,MrFatcat,"20 Jun, 2022",https://store.steampowered.com/app/1987080/Inside_the_Backrooms/?snr=1_7_7_7000_150_4,$6.99 
Wizard101,Very Positive,-87,"['Adventure, Casual, Massively Multiplayer, RPG, Strategy, Free to Play']","['MMO', 'Online PvP', 'Online Co-op', 'In-App Purchases']","['Adventure, Casual, Massively Multiplayer, RPG, Strategy, Free to Play']",KingsIsle Entertainment,KingsIsle Entertainment,"2 Sep, 2008",https://store.steampowered.com/app/799960/Wizard101/?snr=1_7_7_7000_150_4,Free
Plants vs. Zombies GOTY Edition,Overwhelmingly Positive,"-1,639",['Strategy'],"['Single-player', 'Steam Achievements', 'Remote Play on Phone', 'Remote Play on Tablet']",['Strategy'],"PopCap Games, Inc.","PopCap Games, Inc.","5 May, 2009",https://store.steampowered.com/app/3590/Plants_vs_Zombies_GOTY_Edition/?snr=1_7_7_7000_150_4,$4.99 
Old World,Very Positive,-151,"['Simulation, Strategy']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']","['Simulation, Strategy']",Mohawk Games,Hooded Horse,"19 May, 2022",https://store.steampowered.com/app/597180/Old_World/?snr=1_7_7_7000_150_4,$19.99 
Planet Coaster,Very Positive,-304,"['Action, Adventure, Casual, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Action, Adventure, Casual, Simulation, Strategy']",Frontier Developments,Frontier Developments,"17 Nov, 2016",https://store.steampowered.com/app/493340/Planet_Coaster/?snr=1_7_7_7000_150_4,$20.99 
Grim Dawn,Overwhelmingly Positive,-647,"['Action, Adventure, Indie, RPG']","['Single-player', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']","['Action, Adventure, Indie, RPG']",Crate Entertainment,Crate Entertainment,"25 Feb, 2016",https://store.steampowered.com/app/219990/Grim_Dawn/?snr=1_7_7_7000_150_4,$12.49 
Grand Theft Auto IV: The Complete Edition,Very Positive,"-2,323","['Action, Adventure']","['Single-player', 'Remote Play on Phone', 'Remote Play on Tablet']","['Action, Adventure']",Rockstar North,Rockstar Games,"24 Mar, 2020",https://store.steampowered.com/app/12210/Grand_Theft_Auto_IV_The_Complete_Edition/?snr=1_7_7_7000_150_4,$19.99 
Liftoff®: FPV Drone Racing,Overwhelmingly Positive,-212,"['Indie, Racing, Simulation, Sports']","['Single-player', 'Online PvP', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards', 'Includes level editor']","['Indie, Racing, Simulation, Sports']",LuGus Studios,LuGus Studios,"13 Sep, 2018",https://store.steampowered.com/app/410340/Liftoff_FPV_Drone_Racing/?snr=1_7_7_7000_150_4,$17.99 
RoboCop: Rogue City,Very Positive,"-1,000","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure']",Teyon,Nacon,"2 Nov, 2023",https://store.steampowered.com/app/1681430/RoboCop_Rogue_City/?snr=1_7_7_7000_150_4,$24.99 
Dwarf Fortress,Very Positive,-289,"['Indie, RPG, Simulation, Strategy']","['Single-player', 'Steam Workshop']","['Indie, RPG, Simulation, Strategy']",Bay 12 Games,Kitfox Games,"6 Dec, 2022",https://store.steampowered.com/app/975370/Dwarf_Fortress/?snr=1_7_7_7000_150_4,$14.99 
Book of Yog Idle RPG,Mostly Positive,-148,"['RPG, Simulation, Sports, Strategy, Free to Play, Early Access']","['Single-player', 'MMO', 'In-App Purchases']","['RPG, Simulation, Sports, Strategy, Free to Play, Early Access']",元气工作室,元气工作室,"30 Jul, 2022",https://store.steampowered.com/app/1097430/Book_of_Yog_Idle_RPG/?snr=1_7_7_7000_150_4,Free
House Party,Very Positive,-135,"['Adventure, Casual, Indie, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']","['Adventure, Casual, Indie, RPG, Simulation']","Eek! Games, LLC","Eek! Games, LLC","16 Jul, 2022",https://store.steampowered.com/app/611790/House_Party/?snr=1_7_7_7000_150_4,$24.99 
Dishonored 2,Very Positive,-445,['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],Arkane Studios,Bethesda Softworks,"11 Nov, 2016",https://store.steampowered.com/app/403640/Dishonored_2/?snr=1_7_7_7000_150_4,$3.59 
God Of Weapons,Very Positive,-539,"['Action, Casual, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Casual, Indie, RPG']",Archmage Labs,Archmage Games Studio,"13 Sep, 2023",https://store.steampowered.com/app/2342950/God_Of_Weapons/?snr=1_7_7_7000_150_4,$3.59 
The Long Drive,Very Positive,-774,"['Action, Adventure, Casual, Indie, Simulation, Early Access']","['Single-player', 'Remote Play Together']","['Action, Adventure, Casual, Indie, Simulation, Early Access']",Genesz,Genesz,"25 Sep, 2019",https://store.steampowered.com/app/1017180/The_Long_Drive/?snr=1_7_7_7000_150_4,$8.49 
Kingdom Come: Deliverance,Very Positive,"-1,193","['Action, Adventure, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure, RPG']",Warhorse Studios,Warhorse Studios,"13 Feb, 2018",https://store.steampowered.com/app/379430/Kingdom_Come_Deliverance/?snr=1_7_7_7000_150_4,$22.99 
Total War: WARHAMMER,Mostly Positive,-56,"['Action, Strategy']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']","['Action, Strategy']",CREATIVE ASSEMBLY,SEGA,"24 May, 2016",https://store.steampowered.com/app/364360/Total_War_WARHAMMER/?snr=1_7_7_7000_150_4,$49.99 
BIGFOOT,Mostly Positive,-221,"['Action, Adventure, Indie, Early Access']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards']","['Action, Adventure, Indie, Early Access']",CyberLight Game Studio,CyberLight Game Studio,"31 Jan, 2017",https://store.steampowered.com/app/509980/BIGFOOT/?snr=1_7_7_7000_150_4,$19.99 
Operation: Tango,Very Positive,-111,"['Adventure, Casual']","['Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Casual']",Clever Plays,Clever Plays,"1 Jun, 2021",https://store.steampowered.com/app/1335790/Operation_Tango/?snr=1_7_7_7000_150_4,$4.99 
Foundation,Very Positive,-104,"['Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie, Simulation, Strategy, Early Access']",Polymorph Games,Polymorph Games,"1 Feb, 2019",https://store.steampowered.com/app/690830/Foundation/?snr=1_7_7_7000_150_4,$11.24 
The Exit 8,Very Positive,-755,"['Adventure, Indie, Simulation']",['Single-player'],"['Adventure, Indie, Simulation']",KOTAKE CREATE,KOTAKE CREATE,"29 Nov, 2023",https://store.steampowered.com/app/2653790/The_Exit_8/?snr=1_7_7_7000_150_4,$2.49 
Voidtrain,Mostly Positive,-179,"['Action, Adventure, Indie, RPG, Simulation, Early Access']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Cloud']","['Action, Adventure, Indie, RPG, Simulation, Early Access']",HypeTrain Digital,HypeTrain Digital,"9 May, 2023",https://store.steampowered.com/app/1159690/Voidtrain/?snr=1_7_7_7000_150_4,$14.99 
Tom Clancy's Ghost Recon® Wildlands,Very Positive,-566,"['Action, Adventure']","['Single-player', 'Steam Trading Cards', 'In-App Purchases']","['Action, Adventure']",Ubisoft Paris,Ubisoft,"7 Mar, 2017",https://store.steampowered.com/app/460930/Tom_Clancys_Ghost_Recon_Wildlands/?snr=1_7_7_7000_150_4,$39.99 
The Isle,Mostly Positive,"-1,199","['Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access']","['MMO', 'Online PvP', 'Valve Anti-Cheat enabled']","['Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access']",Afterthought LLC,Afterthought LLC,"2 Dec, 2015",https://store.steampowered.com/app/376210/The_Isle/?snr=1_7_7_7000_150_4,$19.99 
Grand Theft Auto: San Andreas – The Definitive Edition,Mostly Positive,-224,"['Action, Adventure']",['Single-player'],"['Action, Adventure']",Rockstar Games,Rockstar Games,"19 Jan, 2023",https://store.steampowered.com/app/1547000/Grand_Theft_Auto_San_Andreas__The_Definitive_Edition/?snr=1_7_7_7000_150_4,$59.99 
Risk of Rain Returns,Very Positive,-556,['Action'],"['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']",['Action'],Hopoo Games,Gearbox Publishing,"8 Nov, 2023",https://store.steampowered.com/app/1337520/Risk_of_Rain_Returns/?snr=1_7_7_7000_150_4,$7.99 
Subnautica: Below Zero,Very Positive,-845,"['Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']","['Adventure, Indie']",Unknown Worlds Entertainment,Unknown Worlds Entertainment,"14 May, 2021",https://store.steampowered.com/app/848450/Subnautica_Below_Zero/?snr=1_7_7_7000_150_4,$14.99 
Assassin's Creed® Odyssey,Very Positive,"-1,079","['Action, Adventure, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet']","['Action, Adventure, RPG']",Ubisoft Quebec,Ubisoft,"5 Oct, 2018",https://store.steampowered.com/app/812140/Assassins_Creed_Odyssey/?snr=1_7_7_7000_150_4,$47.99 
Deus Ex: Mankind Divided,Very Positive,-141,"['Action, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, RPG']",Eidos Montreal,Eidos Interactive Corp.,"23 Aug, 2016",https://store.steampowered.com/app/337000/Deus_Ex_Mankind_Divided/?snr=1_7_7_7000_150_4,$2.24 
UNDECEMBER,Mixed,-223,"['Action, Free to Play, RPG']","['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Action, Free to Play, RPG']",Needs Games,LINE Games,"12 Oct, 2022",https://store.steampowered.com/app/1549250/UNDECEMBER/?snr=1_7_7_7000_150_5,Free
The Survivalists,Mostly Positive,-429,"['Action, Adventure, Casual, Indie']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Casual, Indie']",Team17,Team17,"9 Oct, 2020",https://store.steampowered.com/app/897450/The_Survivalists/?snr=1_7_7_7000_150_5,$1.69 
UNO,Mixed,-322,['Casual'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",['Casual'],Ubisoft Entertainment,Ubisoft Entertainment,"8 Dec, 2016",https://store.steampowered.com/app/470220/UNO/?snr=1_7_7_7000_150_5,$7.99 
A Way Out,Very Positive,-892,"['Action, Adventure, Indie']","['Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure, Indie']",Hazelight,Electronic Arts,"23 Mar, 2018",https://store.steampowered.com/app/1222700/A_Way_Out/?snr=1_7_7_7000_150_5,$29.99 
People Playground,Overwhelmingly Positive,"-4,853","['Action, Casual, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Action, Casual, Indie, Simulation']",mestiez,Studio Minus,"23 Jul, 2019",https://store.steampowered.com/app/1118200/People_Playground/?snr=1_7_7_7000_150_5,$9.99 
ASTRONEER,Very Positive,"-1,026","['Adventure, Indie']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']","['Adventure, Indie']",System Era Softworks,System Era Softworks,"16 Dec, 2016",https://store.steampowered.com/app/361420/ASTRONEER/?snr=1_7_7_7000_150_5,$29.99 
Ship of Fools,Mostly Positive,-81,"['Action, Indie']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']","['Action, Indie']",Fika Productions,Team17,"22 Nov, 2022",https://store.steampowered.com/app/1286580/Ship_of_Fools/?snr=1_7_7_7000_150_5,$5.50 
Prison Architect,Mostly Positive,-475,"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Indie, Simulation, Strategy']",Double Eleven,Paradox Interactive,"6 Oct, 2015",https://store.steampowered.com/app/233450/Prison_Architect/?snr=1_7_7_7000_150_5,$17.99 
Elite Dangerous,Mostly Positive,-325,"['Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy']","['Single-player', 'MMO', 'VR Supported', 'In-App Purchases', 'Remote Play on Tablet']","['Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy']",Frontier Developments,Frontier Developments,"2 Apr, 2015",https://store.steampowered.com/app/359320/Elite_Dangerous/?snr=1_7_7_7000_150_5,$14.99 
Battlefield™ 1,Very Positive,"-2,429","['Action, Massively Multiplayer']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'HDR available']","['Action, Massively Multiplayer']",DICE,Electronic Arts,"20 Oct, 2016",https://store.steampowered.com/app/1238840/Battlefield_1/?snr=1_7_7_7000_150_5,$39.99 
Lords Mobile,Mostly Negative,-33,"['Massively Multiplayer, RPG, Strategy, Free to Play']","['MMO', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet']","['Massively Multiplayer, RPG, Strategy, Free to Play']",IGG SINGAPORE PTE. LTD.,IGG SINGAPORE PTE. LTD.,"3 Jun, 2019",https://store.steampowered.com/app/1041320/Lords_Mobile/?snr=1_7_7_7000_150_5,Free
Thief Simulator 2,Very Positive,-207,"['Action, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Indie, Simulation']",CookieDev,PlayWay S.A.,"4 Oct, 2023",https://store.steampowered.com/app/1332720/Thief_Simulator_2/?snr=1_7_7_7000_150_5,$19.99 
They Are Billions,Very Positive,-256,['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Tablet']",['Strategy'],Numantian Games,Numantian Games,"18 Jun, 2019",https://store.steampowered.com/app/644930/They_Are_Billions/?snr=1_7_7_7000_150_5,$29.99 
The Elder Scrolls III: Morrowind® Game of the Year Edition,Overwhelmingly Positive,-172,['RPG'],"['Single-player', 'Steam Cloud']",['RPG'],Bethesda Game Studios,Bethesda Softworks,"29 Apr, 2002",https://store.steampowered.com/app/22320/The_Elder_Scrolls_III_Morrowind_Game_of_the_Year_Edition/?snr=1_7_7_7000_150_5,$3.59 
Gas Station Simulator,Very Positive,-251,"['Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie, Simulation']",DRAGO entertainment,DRAGO entertainment,"15 Sep, 2021",https://store.steampowered.com/app/1149620/Gas_Station_Simulator/?snr=1_7_7_7000_150_5,$10.49 
Settlement Survival,Very Positive,-75,"['Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Simulation, Strategy']",Gleamer Studio,Gleamer Studio,"24 Oct, 2022",https://store.steampowered.com/app/1509510/Settlement_Survival/?snr=1_7_7_7000_150_5,$11.99 
This Bed We Made,Very Positive,-145,"['Adventure, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Indie']",Lowbirth Games,Lowbirth Games,"1 Nov, 2023",https://store.steampowered.com/app/1243850/This_Bed_We_Made/?snr=1_7_7_7000_150_5,$18.74 
Sid Meier's Civilization® V,Overwhelmingly Positive,-372,['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet']",['Strategy'],Firaxis Games,2K,"23 Sep, 2010",https://store.steampowered.com/app/8930/Sid_Meiers_Civilization_V/?snr=1_7_7_7000_150_5,$29.99 
Wolfenstein: Youngblood,Mostly Negative,-96,['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']",['Action'],Machine Games,Bethesda Softworks,"25 Jul, 2019",https://store.steampowered.com/app/1056960/Wolfenstein_Youngblood/?snr=1_7_7_7000_150_5,$2.99 
Realm of the Mad God Exalt,Mostly Positive,-152,"['Action, Free to Play, Indie, Massively Multiplayer, RPG']","['MMO', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Stats']","['Action, Free to Play, Indie, Massively Multiplayer, RPG']",Wild Shadow Studios,Deca Games,"20 Feb, 2012",https://store.steampowered.com/app/200210/Realm_of_the_Mad_God_Exalt/?snr=1_7_7_7000_150_5,Free
XCOM® 2,Very Positive,-562,['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']",['Strategy'],Firaxis Games,2K,"5 Feb, 2016",https://store.steampowered.com/app/268500/XCOM_2/?snr=1_7_7_7000_150_5,$59.99 
暖雪 Warm Snow,Very Positive,-686,"['Action, Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie, RPG']",BadMudStudio,bilibili,"19 Jan, 2022",https://store.steampowered.com/app/1296830/_Warm_Snow/?snr=1_7_7_7000_150_5,$6.39 
(the) Gnorp Apologue,Overwhelmingly Positive,"-1,031","['Casual, Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements']","['Casual, Indie, Simulation, Strategy']",Myco,(Myco),"14 Dec, 2023",https://store.steampowered.com/app/1473350/the_Gnorp_Apologue/?snr=1_7_7_7000_150_5,$3.99 
Bread & Fred,Mostly Positive,-118,"['Action, Adventure, Casual, Indie']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Remote Play Together']","['Action, Adventure, Casual, Indie']",SandCastles Studio,Apogee Entertainment,"23 May, 2023",https://store.steampowered.com/app/1607680/Bread__Fred/?snr=1_7_7_7000_150_5,$7.99 
Game of Thrones Winter is Coming,Mixed,-22,"['Massively Multiplayer, RPG, Simulation, Strategy, Free to Play']","['MMO', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Massively Multiplayer, RPG, Simulation, Strategy, Free to Play']",YOUZU (SINGAPORE) PTE. LTD.,YOUZU (SINGAPORE) PTE. LTD.,"14 Nov, 2019",https://store.steampowered.com/app/1105420/Game_of_Thrones_Winter_is_Coming/?snr=1_7_7_7000_150_5,Free
Foxhole,Very Positive,-371,"['Action, Indie, Massively Multiplayer, RPG, Strategy']","['MMO', 'Online PvP', 'Valve Anti-Cheat enabled']","['Action, Indie, Massively Multiplayer, RPG, Strategy']",Siege Camp,Siege Camp,"28 Sep, 2022",https://store.steampowered.com/app/505460/Foxhole/?snr=1_7_7_7000_150_5,$14.99 
Trove,Mostly Positive,-265,"['Action, Adventure, Casual, Massively Multiplayer, RPG, Free to Play']","['MMO', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases']","['Action, Adventure, Casual, Massively Multiplayer, RPG, Free to Play']",gamigo US Inc.,gamigo US Inc.,"9 Jul, 2015",https://store.steampowered.com/app/304050/Trove/?snr=1_7_7_7000_150_5,Free
Scrap Mechanic,Very Positive,-930,"['Action, Adventure, Indie, Simulation, Early Access']","['Single-player', 'Online Co-op', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Action, Adventure, Indie, Simulation, Early Access']",Axolot Games,Axolot Games,"20 Jan, 2016",https://store.steampowered.com/app/387990/Scrap_Mechanic/?snr=1_7_7_7000_150_5,$19.99 
Mafia: Definitive Edition,Very Positive,"-1,759","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Tablet']","['Action, Adventure']",Hangar 13,2K,"25 Sep, 2020",https://store.steampowered.com/app/1030840/Mafia_Definitive_Edition/?snr=1_7_7_7000_150_5,$39.99 
X4: Foundations,Mostly Positive,-290,"['Action, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Action, Simulation, Strategy']",Egosoft,Egosoft,"30 Nov, 2018",https://store.steampowered.com/app/392160/X4_Foundations/?snr=1_7_7_7000_150_5,$22.99 
"Warhammer 40,000: Gladius - Relics of War",Very Positive,-85,['Strategy'],"['Single-player', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play Together']",['Strategy'],Proxy Studios,Slitherine Ltd.,"12 Jul, 2018",https://store.steampowered.com/app/489630/Warhammer_40000_Gladius__Relics_of_War/?snr=1_7_7_7000_150_5,$18.99 
MechWarrior 5: Mercenaries,Very Positive,-143,"['Action, Simulation']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Workshop']","['Action, Simulation']",Piranha Games Inc.,Fireshine Games,"27 May, 2021",https://store.steampowered.com/app/784080/MechWarrior_5_Mercenaries/?snr=1_7_7_7000_150_5,$29.99 
